version_id,tag,module,fan_in,fan_out,cyclomatic,centrality_degree
1,0.115.6,pdm_build,0,0,3,0.0
1,0.115.6,docs_src.additional_responses.tutorial001,0,2,4,0.0027472527472527475
1,0.115.6,docs_src.additional_responses.tutorial002,0,2,3,0.0027472527472527475
1,0.115.6,docs_src.additional_responses.tutorial003,0,2,4,0.0027472527472527475
1,0.115.6,docs_src.additional_responses.tutorial004,0,2,3,0.0027472527472527475
1,0.115.6,docs_src.additional_status_codes.tutorial001,0,2,2,0.0027472527472527475
1,0.115.6,docs_src.additional_status_codes.tutorial001_an,0,2,2,0.0027472527472527475
1,0.115.6,docs_src.additional_status_codes.tutorial001_an_py310,0,2,2,0.0027472527472527475
1,0.115.6,docs_src.additional_status_codes.tutorial001_an_py39,0,2,2,0.0027472527472527475
1,0.115.6,docs_src.additional_status_codes.tutorial001_py310,0,2,2,0.0027472527472527475
1,0.115.6,docs_src.advanced_middleware.tutorial001,0,2,1,0.0027472527472527475
1,0.115.6,docs_src.advanced_middleware.tutorial002,0,2,1,0.0027472527472527475
1,0.115.6,docs_src.advanced_middleware.tutorial003,0,2,1,0.0027472527472527475
1,0.115.6,docs_src.app_testing.main,1,1,1,0.0027472527472527475
1,0.115.6,docs_src.app_testing.test_main,0,2,3,0.0027472527472527475
1,0.115.6,docs_src.app_testing.tutorial001,0,2,4,0.0027472527472527475
1,0.115.6,docs_src.app_testing.tutorial002,0,3,7,0.004120879120879121
1,0.115.6,docs_src.app_testing.tutorial003,0,2,5,0.0027472527472527475
1,0.115.6,docs_src.app_testing,0,0,0,0.0
1,0.115.6,docs_src.app_testing.app_b.main,1,1,7,0.0027472527472527475
1,0.115.6,docs_src.app_testing.app_b.test_main,0,2,18,0.0027472527472527475
1,0.115.6,docs_src.app_testing.app_b,0,0,0,0.0
1,0.115.6,docs_src.app_testing.app_b_an.main,1,1,7,0.0027472527472527475
1,0.115.6,docs_src.app_testing.app_b_an.test_main,0,2,18,0.0027472527472527475
1,0.115.6,docs_src.app_testing.app_b_an,0,0,0,0.0
1,0.115.6,docs_src.app_testing.app_b_an_py310.main,1,1,7,0.0027472527472527475
1,0.115.6,docs_src.app_testing.app_b_an_py310.test_main,0,2,18,0.0027472527472527475
1,0.115.6,docs_src.app_testing.app_b_an_py310,0,0,0,0.0
1,0.115.6,docs_src.app_testing.app_b_an_py39.main,1,1,7,0.0027472527472527475
1,0.115.6,docs_src.app_testing.app_b_an_py39.test_main,0,2,18,0.0027472527472527475
1,0.115.6,docs_src.app_testing.app_b_an_py39,0,0,0,0.0
1,0.115.6,docs_src.app_testing.app_b_py310.main,1,1,7,0.0027472527472527475
1,0.115.6,docs_src.app_testing.app_b_py310.test_main,0,2,18,0.0027472527472527475
1,0.115.6,docs_src.app_testing.app_b_py310,0,0,0,0.0
1,0.115.6,docs_src.async_tests.main,1,1,1,0.0027472527472527475
1,0.115.6,docs_src.async_tests.test_main,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.async_tests,0,0,0,0.0
1,0.115.6,docs_src.background_tasks.tutorial001,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.background_tasks.tutorial002,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.background_tasks.tutorial002_an,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.background_tasks.tutorial002_an_py310,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.background_tasks.tutorial002_an_py39,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.background_tasks.tutorial002_py310,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.behind_a_proxy.tutorial001,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.behind_a_proxy.tutorial002,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.behind_a_proxy.tutorial003,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.behind_a_proxy.tutorial004,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.bigger_applications,0,0,0,0.0
1,0.115.6,docs_src.bigger_applications.app.dependencies,2,1,4,0.004120879120879121
1,0.115.6,docs_src.bigger_applications.app.main,0,7,1,0.009615384615384616
1,0.115.6,docs_src.bigger_applications.app,0,0,0,0.0
1,0.115.6,docs_src.bigger_applications.app.internal.admin,1,1,1,0.0027472527472527475
1,0.115.6,docs_src.bigger_applications.app.internal,1,0,0,0.0013736263736263737
1,0.115.6,docs_src.bigger_applications.app.routers.items,1,2,5,0.004120879120879121
1,0.115.6,docs_src.bigger_applications.app.routers.users,1,1,3,0.0027472527472527475
1,0.115.6,docs_src.bigger_applications.app.routers,1,0,0,0.0013736263736263737
1,0.115.6,docs_src.bigger_applications.app_an.dependencies,2,1,4,0.004120879120879121
1,0.115.6,docs_src.bigger_applications.app_an.main,0,7,1,0.009615384615384616
1,0.115.6,docs_src.bigger_applications.app_an,0,0,0,0.0
1,0.115.6,docs_src.bigger_applications.app_an.internal.admin,1,1,1,0.0027472527472527475
1,0.115.6,docs_src.bigger_applications.app_an.internal,1,0,0,0.0013736263736263737
1,0.115.6,docs_src.bigger_applications.app_an.routers.items,1,2,5,0.004120879120879121
1,0.115.6,docs_src.bigger_applications.app_an.routers.users,1,1,3,0.0027472527472527475
1,0.115.6,docs_src.bigger_applications.app_an.routers,1,0,0,0.0013736263736263737
1,0.115.6,docs_src.bigger_applications.app_an_py39.dependencies,2,1,4,0.004120879120879121
1,0.115.6,docs_src.bigger_applications.app_an_py39.main,0,7,1,0.009615384615384616
1,0.115.6,docs_src.bigger_applications.app_an_py39,0,0,0,0.0
1,0.115.6,docs_src.bigger_applications.app_an_py39.internal.admin,1,1,1,0.0027472527472527475
1,0.115.6,docs_src.bigger_applications.app_an_py39.internal,1,0,0,0.0013736263736263737
1,0.115.6,docs_src.bigger_applications.app_an_py39.routers.items,1,2,5,0.004120879120879121
1,0.115.6,docs_src.bigger_applications.app_an_py39.routers.users,1,1,3,0.0027472527472527475
1,0.115.6,docs_src.bigger_applications.app_an_py39.routers,1,0,0,0.0013736263736263737
1,0.115.6,docs_src.body.tutorial001,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.body.tutorial001_py310,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.body.tutorial002,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.body.tutorial002_py310,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.body.tutorial003,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.body.tutorial003_py310,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.body.tutorial004,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.body.tutorial004_py310,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.body_fields.tutorial001,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.body_fields.tutorial001_an,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.body_fields.tutorial001_an_py310,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.body_fields.tutorial001_an_py39,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.body_fields.tutorial001_py310,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.body_multiple_params.tutorial001,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.body_multiple_params.tutorial001_an,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.body_multiple_params.tutorial001_an_py310,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.body_multiple_params.tutorial001_an_py39,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.body_multiple_params.tutorial001_py310,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.body_multiple_params.tutorial002,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.body_multiple_params.tutorial002_py310,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.body_multiple_params.tutorial003,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.body_multiple_params.tutorial003_an,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.body_multiple_params.tutorial003_an_py310,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.body_multiple_params.tutorial003_an_py39,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.body_multiple_params.tutorial003_py310,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.body_multiple_params.tutorial004,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.body_multiple_params.tutorial004_an,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.body_multiple_params.tutorial004_an_py310,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.body_multiple_params.tutorial004_an_py39,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.body_multiple_params.tutorial004_py310,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.body_multiple_params.tutorial005,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.body_multiple_params.tutorial005_an,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.body_multiple_params.tutorial005_an_py310,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.body_multiple_params.tutorial005_an_py39,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.body_multiple_params.tutorial005_py310,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.body_nested_models.tutorial001,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.body_nested_models.tutorial001_py310,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.body_nested_models.tutorial002,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.body_nested_models.tutorial002_py310,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.body_nested_models.tutorial002_py39,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.body_nested_models.tutorial003,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.body_nested_models.tutorial003_py310,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.body_nested_models.tutorial003_py39,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.body_nested_models.tutorial004,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.body_nested_models.tutorial004_py310,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.body_nested_models.tutorial004_py39,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.body_nested_models.tutorial005,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.body_nested_models.tutorial005_py310,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.body_nested_models.tutorial005_py39,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.body_nested_models.tutorial006,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.body_nested_models.tutorial006_py310,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.body_nested_models.tutorial006_py39,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.body_nested_models.tutorial007,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.body_nested_models.tutorial007_py310,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.body_nested_models.tutorial007_py39,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.body_nested_models.tutorial008,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.body_nested_models.tutorial008_py39,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.body_nested_models.tutorial009,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.body_nested_models.tutorial009_py39,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.body_updates.tutorial001,0,2,3,0.0027472527472527475
1,0.115.6,docs_src.body_updates.tutorial001_py310,0,2,3,0.0027472527472527475
1,0.115.6,docs_src.body_updates.tutorial001_py39,0,2,3,0.0027472527472527475
1,0.115.6,docs_src.body_updates.tutorial002,0,2,3,0.0027472527472527475
1,0.115.6,docs_src.body_updates.tutorial002_py310,0,2,3,0.0027472527472527475
1,0.115.6,docs_src.body_updates.tutorial002_py39,0,2,3,0.0027472527472527475
1,0.115.6,docs_src.conditional_openapi.tutorial001,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.configure_swagger_ui.tutorial001,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.configure_swagger_ui.tutorial002,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.configure_swagger_ui.tutorial003,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.cookie_params.tutorial001,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.cookie_params.tutorial001_an,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.cookie_params.tutorial001_an_py310,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.cookie_params.tutorial001_an_py39,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.cookie_params.tutorial001_py310,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.cookie_param_models.tutorial001,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.cookie_param_models.tutorial001_an,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.cookie_param_models.tutorial001_an_py310,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.cookie_param_models.tutorial001_an_py39,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.cookie_param_models.tutorial001_py310,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.cookie_param_models.tutorial002,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.cookie_param_models.tutorial002_an,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.cookie_param_models.tutorial002_an_py310,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.cookie_param_models.tutorial002_an_py39,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.cookie_param_models.tutorial002_pv1,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.cookie_param_models.tutorial002_pv1_an,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.cookie_param_models.tutorial002_pv1_an_py310,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.cookie_param_models.tutorial002_pv1_an_py39,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.cookie_param_models.tutorial002_pv1_py310,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.cookie_param_models.tutorial002_py310,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.cors.tutorial001,0,2,1,0.0027472527472527475
1,0.115.6,docs_src.custom_docs_ui.tutorial001,0,2,4,0.0027472527472527475
1,0.115.6,docs_src.custom_docs_ui.tutorial002,0,3,4,0.004120879120879121
1,0.115.6,docs_src.custom_request_and_route.tutorial001,0,2,11,0.0027472527472527475
1,0.115.6,docs_src.custom_request_and_route.tutorial002,0,3,4,0.004120879120879121
1,0.115.6,docs_src.custom_request_and_route.tutorial003,0,2,5,0.0027472527472527475
1,0.115.6,docs_src.custom_response.tutorial001,0,2,1,0.0027472527472527475
1,0.115.6,docs_src.custom_response.tutorial001b,0,2,1,0.0027472527472527475
1,0.115.6,docs_src.custom_response.tutorial002,0,2,1,0.0027472527472527475
1,0.115.6,docs_src.custom_response.tutorial003,0,2,1,0.0027472527472527475
1,0.115.6,docs_src.custom_response.tutorial004,0,2,2,0.0027472527472527475
1,0.115.6,docs_src.custom_response.tutorial005,0,2,1,0.0027472527472527475
1,0.115.6,docs_src.custom_response.tutorial006,0,2,1,0.0027472527472527475
1,0.115.6,docs_src.custom_response.tutorial006b,0,2,1,0.0027472527472527475
1,0.115.6,docs_src.custom_response.tutorial006c,0,2,1,0.0027472527472527475
1,0.115.6,docs_src.custom_response.tutorial007,0,2,3,0.0027472527472527475
1,0.115.6,docs_src.custom_response.tutorial008,0,2,1,0.0027472527472527475
1,0.115.6,docs_src.custom_response.tutorial009,0,2,1,0.0027472527472527475
1,0.115.6,docs_src.custom_response.tutorial009b,0,2,1,0.0027472527472527475
1,0.115.6,docs_src.custom_response.tutorial009c,0,1,6,0.0013736263736263737
1,0.115.6,docs_src.custom_response.tutorial010,0,2,1,0.0027472527472527475
1,0.115.6,docs_src.dataclasses.tutorial001,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.dataclasses.tutorial002,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.dataclasses.tutorial003,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.debugging.tutorial001,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial001,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial001_02_an,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial001_02_an_py310,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial001_02_an_py39,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial001_an,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial001_an_py310,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial001_an_py39,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial001_py310,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial002,0,1,5,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial002_an,0,1,5,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial002_an_py310,0,1,5,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial002_an_py39,0,1,5,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial002_py310,0,1,5,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial003,0,1,5,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial003_an,0,1,5,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial003_an_py310,0,1,5,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial003_an_py39,0,1,5,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial003_py310,0,1,5,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial004,0,1,5,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial004_an,0,1,5,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial004_an_py310,0,1,5,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial004_an_py39,0,1,5,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial004_py310,0,1,5,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial005,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial005_an,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial005_an_py310,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial005_an_py39,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial005_py310,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial006,0,1,5,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial006_an,0,1,5,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial006_an_py39,0,1,5,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial007,0,0,1,0.0
1,0.115.6,docs_src.dependencies.tutorial008,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial008b,0,1,6,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial008b_an,0,1,6,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial008b_an_py39,0,1,6,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial008c,0,1,6,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial008c_an,0,1,6,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial008c_an_py39,0,1,6,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial008d,0,1,6,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial008d_an,0,1,6,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial008d_an_py39,0,1,6,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial008_an,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial008_an_py39,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial009,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial010,0,0,6,0.0
1,0.115.6,docs_src.dependencies.tutorial011,0,1,7,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial011_an,0,1,7,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial011_an_py39,0,1,7,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial012,0,1,6,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial012_an,0,1,6,0.0013736263736263737
1,0.115.6,docs_src.dependencies.tutorial012_an_py39,0,1,6,0.0013736263736263737
1,0.115.6,docs_src.dependency_testing.tutorial001,0,2,13,0.0027472527472527475
1,0.115.6,docs_src.dependency_testing.tutorial001_an,0,2,13,0.0027472527472527475
1,0.115.6,docs_src.dependency_testing.tutorial001_an_py310,0,2,13,0.0027472527472527475
1,0.115.6,docs_src.dependency_testing.tutorial001_an_py39,0,2,13,0.0027472527472527475
1,0.115.6,docs_src.dependency_testing.tutorial001_py310,0,2,13,0.0027472527472527475
1,0.115.6,docs_src.encoder.tutorial001,0,2,2,0.0027472527472527475
1,0.115.6,docs_src.encoder.tutorial001_py310,0,2,2,0.0027472527472527475
1,0.115.6,docs_src.events.tutorial001,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.events.tutorial002,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.events.tutorial003,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.extending_openapi.tutorial001,0,2,3,0.0027472527472527475
1,0.115.6,docs_src.extra_data_types.tutorial001,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.extra_data_types.tutorial001_an,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.extra_data_types.tutorial001_an_py310,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.extra_data_types.tutorial001_an_py39,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.extra_data_types.tutorial001_py310,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.extra_models.tutorial001,0,1,6,0.0013736263736263737
1,0.115.6,docs_src.extra_models.tutorial001_py310,0,1,6,0.0013736263736263737
1,0.115.6,docs_src.extra_models.tutorial002,0,1,7,0.0013736263736263737
1,0.115.6,docs_src.extra_models.tutorial002_py310,0,1,7,0.0013736263736263737
1,0.115.6,docs_src.extra_models.tutorial003,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.extra_models.tutorial003_py310,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.extra_models.tutorial004,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.extra_models.tutorial004_py39,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.extra_models.tutorial005,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.extra_models.tutorial005_py39,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.first_steps.tutorial001,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.first_steps.tutorial002,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.first_steps.tutorial003,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.generate_clients.tutorial001,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.generate_clients.tutorial001_py39,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.generate_clients.tutorial002,0,1,6,0.0013736263736263737
1,0.115.6,docs_src.generate_clients.tutorial002_py39,0,1,6,0.0013736263736263737
1,0.115.6,docs_src.generate_clients.tutorial003,0,2,7,0.0027472527472527475
1,0.115.6,docs_src.generate_clients.tutorial003_py39,0,2,7,0.0027472527472527475
1,0.115.6,docs_src.generate_clients.tutorial004,0,0,0,0.0
1,0.115.6,docs_src.graphql.tutorial001,0,1,4,0.0013736263736263737
1,0.115.6,docs_src.handling_errors.tutorial001,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.handling_errors.tutorial002,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.handling_errors.tutorial003,0,2,6,0.0027472527472527475
1,0.115.6,docs_src.handling_errors.tutorial004,0,3,4,0.004120879120879121
1,0.115.6,docs_src.handling_errors.tutorial005,0,4,3,0.005494505494505495
1,0.115.6,docs_src.handling_errors.tutorial006,0,3,4,0.004120879120879121
1,0.115.6,docs_src.header_params.tutorial001,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.header_params.tutorial001_an,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.header_params.tutorial001_an_py310,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.header_params.tutorial001_an_py39,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.header_params.tutorial001_py310,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.header_params.tutorial002,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.header_params.tutorial002_an,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.header_params.tutorial002_an_py310,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.header_params.tutorial002_an_py39,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.header_params.tutorial002_py310,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.header_params.tutorial003,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.header_params.tutorial003_an,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.header_params.tutorial003_an_py310,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.header_params.tutorial003_an_py39,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.header_params.tutorial003_py310,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.header_params.tutorial003_py39,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.header_param_models.tutorial001,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.header_param_models.tutorial001_an,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.header_param_models.tutorial001_an_py310,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.header_param_models.tutorial001_an_py39,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.header_param_models.tutorial001_py310,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.header_param_models.tutorial001_py39,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.header_param_models.tutorial002,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.header_param_models.tutorial002_an,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.header_param_models.tutorial002_an_py310,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.header_param_models.tutorial002_an_py39,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.header_param_models.tutorial002_pv1,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.header_param_models.tutorial002_pv1_an,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.header_param_models.tutorial002_pv1_an_py310,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.header_param_models.tutorial002_pv1_an_py39,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.header_param_models.tutorial002_pv1_py310,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.header_param_models.tutorial002_pv1_py39,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.header_param_models.tutorial002_py310,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.header_param_models.tutorial002_py39,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.metadata.tutorial001,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.metadata.tutorial001_1,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.metadata.tutorial002,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.metadata.tutorial003,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.metadata.tutorial004,0,1,2,0.0013736263736263737
1,0.115.6,docs_src.middleware.tutorial001,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.openapi_callbacks.tutorial001,0,1,5,0.0013736263736263737
1,0.115.6,docs_src.openapi_webhooks.tutorial001,0,1,3,0.0013736263736263737
1,0.115.6,docs_src.path_operation_advanced_configuration.tutorial001,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.path_operation_advanced_configuration.tutorial002,0,2,4,0.0027472527472527475
1,0.115.6,docs_src.path_operation_advanced_configuration.tutorial003,0,1,1,0.0013736263736263737
1,0.115.6,docs_src.path_operation_advanced_configuration.tutorial004,0,1,2,0.0013736263736263737
